WBANNO,LST_DATE,CRX_VN,LONGITUDE,LATITUDE,T_DAILY_MAX,T_DAILY_MIN,T_DAILY_MEAN,T_DAILY_AVG,P_DAILY_CALC,SOLARAD_DAILY,SUR_TEMP_DAILY_TYPE,SUR_TEMP_DAILY_MAX,SUR_TEMP_DAILY_MIN,SUR_TEMP_DAILY_AVG,RH_DAILY_MAX,RH_DAILY_MIN,RH_DAILY_AVG,SOIL_MOISTURE_5_DAILY,SOIL_MOISTURE_10_DAILY,SOIL_MOISTURE_20_DAILY,SOIL_MOISTURE_50_DAILY,SOIL_MOISTURE_100_DAILY,SOIL_TEMP_5_DAILY,SOIL_TEMP_10_DAILY,SOIL_TEMP_20_DAILY,SOIL_TEMP_50_DAILY,SOIL_TEMP_100_DAILY
53974,20090627,2.402,-96.61,39.1,31.8,18.4,25.1,26.1,0,23.12,R,46.4,18.3,28.8,97.9,50.2,71.8,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090628,2.402,-96.61,39.1,29.6,16.6,23.1,23.1,0,29.44,R,44.5,16.6,27.5,99.5,34,67.4,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090629,2.402,-96.61,39.1,32.2,15.7,24,25.3,0,28.62,R,46,15.1,28.3,92.8,39.1,61.3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090630,2.402,-96.61,39.1,29.2,13.6,21.4,21.6,0,29,R,44,13.2,25.7,98.7,38.8,69.6,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090701,2.402,-96.61,39.1,29,11.9,20.4,21,0,29.32,R,43.3,12.3,25.5,96.7,34,67.8,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090702,2.402,-96.61,39.1,28.3,16,22.2,22.2,0,16.8,R,41.2,16.1,24.1,93.4,48,72.2,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090703,2.402,-96.61,39.1,30,19.4,24.7,23.9,20.3,20.8,R,39.6,18.7,25.6,97.5,56.6,76,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090704,2.402,-96.61,39.1,27.6,20.1,23.9,23.7,7.4,16.39,R,35.3,20,24.9,96.9,66.2,80.7,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090705,2.402,-96.61,39.1,26.4,16.6,21.5,21.6,0,24.09,R,38.2,16.6,24.5,95.4,54.9,75.4,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090706,2.402,-96.61,39.1,28.7,15.5,22.1,22.1,0,27.71,R,38.9,15.8,25,98.5,39.7,72.8,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090707,2.402,-96.61,39.1,29.2,16.8,23,23.5,0,26.69,R,38.4,16.7,25,93.1,41.3,66.3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090708,2.402,-96.61,39.1,31.4,17.9,24.7,25.2,0,26.6,R,39.4,17.6,26.6,93.9,53.7,71.8,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090709,2.402,-96.61,39.1,33.1,21.3,27.2,27.3,0,27.61,R,41,20.5,28.7,92.4,45.7,66.1,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090710,2.402,-96.61,39.1,32.7,25.3,29,28,0,12.71,R,38.9,23.5,28.2,92,52.5,77.6,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090711,2.402,-96.61,39.1,31.8,23.9,27.9,27.1,0,20.6,R,40.4,23.4,28.5,95.7,65.5,82.7,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090712,2.402,-96.61,39.1,29.6,19.7,24.6,24.6,15.7,18.27,R,36.9,20.1,26,97.4,65.2,87.2,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090713,2.402,-96.61,39.1,29.6,21.4,25.5,25,0,24.15,R,37.7,21.4,26.7,98,64.6,81.3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090714,2.402,-96.61,39.1,34.6,21,27.8,27.9,3.7,23.95,R,38.7,20.9,28.4,91.7,49.8,72.4,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090715,2.402,-96.61,39.1,28.5,20.3,24.4,24.3,3.2,21.36,R,34.7,19.6,25.3,96.3,50.4,77.2,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090716,2.402,-96.61,39.1,27,16.4,21.7,21.8,2.5,15.78,R,30.5,15.1,22,96.9,54.2,79.8,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090717,2.402,-96.61,39.1,25.9,13,19.4,19.6,0,24.86,R,33.4,12.8,20.9,98.4,46,74,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090718,2.402,-96.61,39.1,26.5,12.2,19.4,19.2,0,28.39,R,34.5,12,21.4,97.3,37.6,69.9,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090719,2.402,-96.61,39.1,28.9,11.7,20.3,21.1,0,27.79,R,35.8,11.1,22.8,98.3,36.9,65.4,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090720,2.402,-96.61,39.1,23.6,18,20.8,20.6,52,7.32,R,26.6,17.5,20.4,96.6,59,80.1,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090721,2.402,-96.61,39.1,24.7,14.2,19.4,20,0,17.28,R,30.6,13.9,20.9,98.5,58.3,83.7,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090722,2.402,-96.61,39.1,29.1,13.1,21.1,21.8,0,27.25,R,34.8,12.8,22.9,98.6,39.1,69.9,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090723,2.402,-96.61,39.1,30.4,15,22.7,23.5,0,27.31,R,35.5,14.3,24.4,96,44.7,67.4,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090724,2.402,-96.61,39.1,34.3,21.1,27.7,27.6,0,26.85,R,36.6,18.5,27,67.9,42.2,56.2,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090725,2.402,-96.61,39.1,28.9,18.1,23.5,24.1,3.8,24.21,R,34.3,17.8,25.2,94.5,47.4,71.8,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090726,2.402,-96.61,39.1,29.5,16.2,22.9,23.1,0,26.7,R,35.5,16.1,24.4,97.8,50.6,75.5,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090727,2.402,-96.61,39.1,31.8,18.1,25,24.4,0,22.67,R,37.6,17.3,24.9,95.4,47.4,72.2,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090728,2.402,-96.61,39.1,25.4,15.1,20.2,20.3,14.4,12.77,R,31.1,14.4,21,97.8,63.2,87.2,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090729,2.402,-96.61,39.1,24.6,12.2,18.4,18.9,0,18.89,R,30.1,11.9,19.6,98.4,48.1,76.9,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090730,2.402,-96.61,39.1,25,13.3,19.2,19.4,0,27.27,R,31.5,12.7,21.3,97.6,43.8,74.6,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090731,2.402,-96.61,39.1,28.8,11.2,20,21.3,0.6,26.28,R,34.9,10.7,22,97.4,36.4,63.8,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090801,2.402,-96.61,39.1,25.3,15.3,20.3,20.4,12,27.41,R,31.5,13.5,21.8,97.3,41.4,72.9,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20090802,2.402,-96.61,39.1,31.2,14.7,23,23.4,0,27.06,R,35.1,13.4,23.3,82.6,38.2,58,0.37,0.347,0.298,-99,-99,23.2,23.1,22.9,22.4,21.1
53974,20090803,2.402,-96.61,39.1,34.6,20.8,27.7,27.7,0,26.21,R,37.5,19.2,27.4,74.3,45.7,60.1,0.329,0.334,0.293,-99,-99,24.8,24.4,23.5,22.3,21
53974,20090804,2.402,-96.61,39.1,33.5,20.5,27,25.8,11.2,25.27,R,34.8,19.3,25.9,96.2,28,68.9,0.387,0.354,0.293,-99,-99,25.7,25.4,24.5,22.7,21
53974,20090805,2.402,-96.61,39.1,29.1,19.8,24.4,23.7,0,19.84,R,34.4,19.3,24.4,96.4,60.5,83.1,0.358,0.34,0.29,-99,-99,25.3,25.2,24.6,23,21.1
53974,20090806,2.402,-96.61,39.1,28.8,17.5,23.2,23.5,0,17.7,R,33.9,17.3,24.1,96.8,67.1,81.9,0.33,0.331,0.288,-99,-99,24.9,24.9,24.4,23.1,21.1
53974,20090807,2.402,-96.61,39.1,34.6,24,29.3,29.3,0,24.62,R,37.3,22.6,28.6,78.3,44.7,61.1,0.301,0.322,0.281,-99,-99,25.9,25.5,24.7,23.1,21.2
53974,20090808,2.402,-96.61,39.1,36.1,26.1,31.1,30.7,0,25.64,R,37.7,24.3,29.7,73.3,35.1,55.2,0.27,0.306,0.264,-99,-99,26.5,26,25.2,23.3,21.3
53974,20090809,2.402,-96.61,39.1,35.3,20.6,28,27.3,6.8,22.34,R,38.5,20.4,27.4,96.4,38.8,69.1,0.26,0.292,0.248,-99,-99,26.4,26.1,25.4,23.5,21.3
53974,20090810,2.402,-96.61,39.1,28.6,18.6,23.6,22.8,0.9,16.95,R,31.5,17.8,23.3,98.9,52,83.7,0.284,0.286,0.246,-99,-99,25,25.1,24.9,23.6,21.4
53974,20090811,2.402,-96.61,39.1,30.7,15.6,23.1,23.1,0,25.63,R,35.2,15.5,24,98.5,51.9,77.4,0.265,0.286,0.241,-99,-99,24.8,24.7,24.4,23.5,21.5
53974,20090812,2.402,-96.61,39.1,32.9,17.9,25.4,25.5,0,25.86,R,36.5,17,25.4,94.2,26.7,62.2,0.246,0.282,0.236,-99,-99,25,24.9,24.5,23.4,21.5
53974,20090813,2.402,-96.61,39.1,32.2,18.3,25.3,25.4,0,25.97,R,37,17.1,25.3,80.4,30.6,56,0.234,0.276,0.23,-99,-99,24.9,24.8,24.4,23.4,21.5
53974,20090814,2.402,-96.61,39.1,30.8,18.3,24.6,25,0,21.77,R,37.3,16.4,25.1,81.6,44,58.3,0.227,0.272,0.225,-99,-99,24.7,24.6,24.3,23.4,21.6
53974,20090815,2.402,-96.61,39.1,29.1,21.9,25.5,25.1,0,13.71,R,33.9,21.2,25.3,85.1,58.7,72.4,0.223,0.268,0.222,-99,-99,24.6,24.5,24.2,23.3,21.6
53974,20090816,2.402,-96.61,39.1,29.7,20.8,25.2,25.4,12.1,14.5,R,36.5,20.8,26,96.4,63.1,76.3,0.227,0.271,0.223,-99,-99,25.2,25,24.4,23.3,21.6
53974,20090817,2.402,-96.61,39.1,25.2,17.7,21.4,20.6,40.4,13.12,R,29.7,17.6,21.3,97.8,65,86.8,0.412,0.393,0.407,-99,-99,23.2,23.5,23.6,23.3,21.6
53974,20090818,2.402,-96.61,39.1,27.7,17.6,22.7,21.9,0,17.9,R,31.5,17.6,22.7,98.5,56.7,81.9,0.407,0.4,0.411,-99,-99,23.4,23.5,23.3,23,21.6
53974,20090819,2.402,-96.61,39.1,28.1,18.9,23.5,22.6,16.8,18.01,R,33.5,17.8,23,94.4,52.4,78.3,0.409,0.394,0.406,-99,-99,23.7,23.8,23.5,22.9,21.6
53974,20090820,2.402,-96.61,39.1,26.8,14.5,20.6,20.1,0,22.94,R,32.1,13.7,20.6,97.8,40.8,70.2,0.43,0.417,0.468,-99,-99,22.8,23,23.1,22.8,21.5
53974,20090821,2.402,-96.61,39.1,25.8,12.2,19,18.8,0,25.52,R,32.2,12.2,19.8,96.1,38.8,69.5,0.402,0.397,0.434,-99,-99,21.9,22.2,22.5,22.6,21.5
53974,20090822,2.402,-96.61,39.1,25.1,9.7,17.4,17.6,0,25.39,R,32.1,9.8,19.3,98.8,47.9,76.7,0.374,0.381,0.416,-99,-99,21.3,21.6,22,22.2,21.4
53974,20090823,2.402,-96.61,39.1,27.2,12.9,20.1,20.6,0,25.04,R,32.3,12.2,21.1,96.4,44.1,69.6,0.349,0.366,0.4,-99,-99,21.8,21.9,21.9,21.9,21.3
53974,20090824,2.402,-96.61,39.1,31.2,18.5,24.9,24.7,0,23.57,R,34.6,17.2,24.7,80.3,54.9,69.2,0.325,0.35,0.379,-99,-99,23.2,23,22.5,21.9,21.2
53974,20090825,2.402,-96.61,39.1,32.1,20.5,26.3,25.6,1.9,21.49,R,36.6,19.8,26.5,96.8,57.2,77.4,0.304,0.334,0.359,-99,-99,24.7,24.3,23.4,22.1,21.1
53974,20090826,2.402,-96.61,39.1,27.2,20.1,23.6,22.8,22,10.56,R,31.1,20.1,23.3,96.8,72.2,87.4,0.402,0.387,0.469,-99,-99,24.1,24.1,23.7,22.5,21.1
53974,20090827,2.402,-96.61,39.1,22.3,13.4,17.9,19.6,0,6.7,R,25.5,13.4,20.4,98.1,77.8,88.7,0.419,0.394,0.47,-99,-99,23.2,23.4,23.4,22.6,21.2
53974,20090828,2.402,-96.61,39.1,26.3,10.8,18.6,18.4,0,23.04,R,32.7,11,19.9,100,50.9,82.3,0.403,0.385,0.451,-99,-99,21.8,22.1,22.3,22.4,21.2
53974,20090829,2.402,-96.61,39.1,23.2,12.1,17.7,17.4,0,13.4,R,29.7,11.2,18.2,98.2,50.1,80.7,0.386,0.374,0.438,-99,-99,21.2,21.6,22,22,21.2
53974,20090830,2.402,-96.61,39.1,22.9,7.6,15.3,15,0,22.97,R,30.5,7.7,16.4,97.9,44.8,75.3,0.369,0.365,0.426,-99,-99,19.9,20.5,21,21.7,21.1
53974,20090831,2.402,-96.61,39.1,21.4,6.7,14.1,14.4,0,20.48,R,30.5,6.6,15.7,98.7,48.9,77.2,0.352,0.353,0.413,-99,-99,19,19.6,20.3,21.2,21
53974,20090901,2.402,-96.61,39.1,23.6,11,17.3,18.1,0,15.91,R,28.1,11,18.7,90.6,51.2,69.6,0.338,0.346,0.403,-99,-99,19.6,19.9,20.1,20.8,20.8
53974,20090902,2.402,-96.61,39.1,24.8,15.4,20.1,19.4,0,15.2,R,30.7,14.3,20.1,91.3,58.3,76.1,0.325,0.338,0.391,-99,-99,20.6,20.7,20.5,20.7,20.7
53974,20090903,2.402,-96.61,39.1,25,12.3,18.7,19.1,23.9,15.12,R,31.6,12,19.8,97.3,59.3,80.5,0.317,0.332,0.385,-99,-99,20.6,20.7,20.7,20.7,20.5
53974,20090904,2.402,-96.61,39.1,23.9,15.5,19.7,18.8,3.4,10.59,R,28.2,14.7,19.2,97.3,66.6,88.3,0.434,0.406,0.519,-99,-99,20.6,20.8,20.7,20.7,20.4
53974,20090905,2.402,-96.61,39.1,26.4,15.8,21.1,19.9,0,16.65,R,31.1,14.4,20.5,97.5,54,81.4,0.418,0.393,0.482,-99,-99,21.1,21.2,20.9,20.7,20.3
53974,20090906,2.402,-96.61,39.1,25.9,12.8,19.4,19.1,0,19.62,R,31,12.3,19.8,99.3,54.3,84.1,0.404,0.384,0.467,-99,-99,21,21.1,21,20.7,20.3
53974,20090907,2.402,-96.61,39.1,27.6,15,21.3,21.1,0,19.44,R,31.4,14.4,21.4,97.7,56.9,79.2,0.389,0.376,0.457,-99,-99,21.5,21.5,21.2,20.8,20.3
53974,20090908,2.402,-96.61,39.1,22.4,16.9,19.6,19.7,1.4,8.07,R,25.2,16.2,19.7,96.3,62.7,85.3,0.376,0.368,0.451,-99,-99,21.3,21.5,21.3,20.9,20.2
53974,20090909,2.402,-96.61,39.1,25.9,17.2,21.5,20.3,0,10.1,R,29.6,16.6,20.6,98.4,65.2,89.4,0.374,0.366,0.447,-99,-99,21.5,21.5,21.2,20.9,20.2
53974,20090910,2.402,-96.61,39.1,26.8,16.4,21.6,21.2,0,15.27,R,31.9,16.1,21.5,98.8,59,85.3,0.368,0.362,0.44,-99,-99,21.7,21.7,21.4,20.9,20.2
53974,20090911,2.402,-96.61,39.1,28.4,14.4,21.4,20.8,0,16.31,R,33.8,14.1,21.1,99,55.7,83.2,0.356,0.353,0.433,-99,-99,21.5,21.6,21.4,20.9,20.2
53974,20090912,2.402,-96.61,39.1,26.9,16.8,21.8,20.6,19.4,15.17,R,30.1,16.6,20.9,96.5,58.4,83.6,0.434,0.411,0.514,-99,-99,21.7,21.7,21.5,20.9,20.2
53974,20090913,2.402,-96.61,39.1,26.4,15.2,20.8,20,0,17.6,R,30.5,14.1,20,97.3,47.8,77.5,0.424,0.398,0.494,-99,-99,21.3,21.5,21.4,21,20.2
53974,20090914,2.402,-96.61,39.1,25.5,13.8,19.6,19.2,0,11.62,R,29.5,13.3,19.3,98,53.1,80.1,0.408,0.389,0.478,-99,-99,20.8,21,21.1,20.9,20.2
53974,20090915,2.402,-96.61,39.1,27.1,15.3,21.2,19.9,0,15.57,R,30.6,14.7,19.9,97.2,42.5,74,0.395,0.382,0.469,-99,-99,20.8,20.9,20.9,20.8,20.2
53974,20090916,2.402,-96.61,39.1,27.5,14.4,20.9,20.3,0,17.21,R,29.8,13.4,19.8,95.5,41,73,0.381,0.372,0.459,-99,-99,20.6,20.8,20.8,20.7,20.1
53974,20090917,2.402,-96.61,39.1,25.7,11.9,18.8,18.4,0,16.83,R,30,11.4,18.1,94.9,38.6,73.4,0.366,0.362,0.45,-99,-99,20,20.4,20.5,20.6,20.1
53974,20090918,2.402,-96.61,39.1,24.6,8.7,16.6,15.8,0,18.6,R,29,8.5,16.2,97.8,39.6,76.3,0.351,0.352,0.44,-99,-99,19,19.5,19.9,20.4,20
53974,20090919,2.402,-96.61,39.1,25.4,7.8,16.6,16.6,0,20.56,R,30.7,7.1,16.9,98.4,35.2,71.5,0.338,0.343,0.428,-99,-99,18.5,18.9,19.3,20,20
53974,20090920,2.402,-96.61,39.1,27.7,12.2,19.9,20.9,0,19.66,R,31.7,11.4,20.9,93.9,46.9,68.9,0.326,0.336,0.418,-99,-99,19.7,19.7,19.6,19.8,19.9
53974,20090921,2.402,-96.61,39.1,21.1,10.1,15.6,17.3,28.6,5.79,R,21.7,8.6,16.9,97.6,69.5,86.3,0.424,0.406,0.515,-99,-99,19.4,19.7,19.9,19.9,19.8
53974,20090922,2.402,-96.61,39.1,18.4,8.9,13.7,12.3,0,10.65,R,22.9,6.9,12.3,96.1,57.6,83.8,0.441,0.418,0.523,-99,-99,17.3,18,18.8,19.7,19.7
53974,20090923,2.402,-96.61,39.1,22.2,7.9,15,15,0,18.31,R,28.9,5.9,15.3,96.4,39.4,71.8,0.431,0.407,0.501,-99,-99,17.1,17.5,18,19.2,19.6
53974,20090924,2.402,-96.61,39.1,22.8,6.7,14.7,14.8,0,14.39,R,28.7,5.3,14.6,98.8,42.2,74.5,0.419,0.4,0.486,-99,-99,17,17.5,17.9,18.9,19.5
53974,20090925,2.402,-96.61,39.1,22.2,9.5,15.8,14.9,5.8,10.73,R,26.9,8.4,14.8,97.6,45.3,79,0.424,0.405,0.486,-99,-99,17.1,17.4,17.8,18.7,19.3
53974,20090926,2.402,-96.61,39.1,24.2,9.8,17,16.2,0,20.2,R,28.6,9.2,16.6,95.8,39.2,72.1,0.444,0.423,0.497,-99,-99,17.5,17.6,17.8,18.5,19.1
53974,20090927,2.402,-96.61,39.1,30.7,12.8,21.8,20.1,0,19.05,R,31.8,10,19,79.3,25.2,51.9,0.423,0.41,0.484,-99,-99,18,18.1,18.1,18.5,19
53974,20090928,2.402,-96.61,39.1,21.3,4.7,13,12.9,0,20.47,R,25.2,3.9,12.6,92.4,24.4,52.3,0.404,0.398,0.474,-99,-99,16.5,17.1,17.8,18.5,18.9
53974,20090929,2.402,-96.61,39.1,21.9,1.5,11.7,11.8,0,20.3,R,26.7,0.8,12.1,98,26.6,64.3,0.391,0.387,0.463,-99,-99,15.2,15.8,16.7,18.1,18.8
53974,20090930,2.402,-96.61,39.1,25.1,11.3,18.2,18.3,0,14.97,R,26.4,9.7,17.5,78.7,38.7,59.1,0.379,0.379,0.456,-99,-99,16.2,16.3,16.6,17.7,18.6
53974,20091001,2.402,-96.61,39.1,22.3,8.8,15.6,17.4,0,11.49,R,24.8,7,16.8,84.4,31.2,62.4,0.366,0.371,0.452,-99,-99,17.5,17.6,17.5,17.7,18.5
53974,20091002,2.402,-96.61,39.1,19.5,6.7,13.1,13,0,17.88,R,22.1,5.6,12.6,70,20.9,41.8,0.348,0.357,0.441,-99,-99,15.1,15.8,16.6,17.7,18.4
53974,20091003,2.402,-96.61,39.1,17.1,3.4,10.3,9.9,0,18.9,R,24,2.9,10.7,95.4,38.9,66.2,0.333,0.346,0.43,-99,-99,14.6,15.2,15.9,17.3,18.3
53974,20091004,2.402,-96.61,39.1,18.9,3.8,11.4,12.6,0,15.21,R,24.5,2.8,12.9,93.9,38.5,62.9,0.321,0.34,0.423,-99,-99,14.6,15,15.6,17,18.1
53974,20091005,2.402,-96.61,39.1,16.2,9.4,12.8,13.5,1.1,5.93,R,19.7,7.7,13.5,98.3,61.2,77.4,0.312,0.335,0.415,-99,-99,15.1,15.4,15.8,16.8,18
53974,20091006,2.402,-96.61,39.1,16.5,1.4,9,11.4,0.4,17.81,R,20.2,0.5,11.4,98.5,35.4,68.7,0.307,0.331,0.41,-99,-99,15.1,15.5,15.9,16.8,17.8
53974,20091007,2.402,-96.61,39.1,22.2,0.8,11.5,11.7,10.8,14.34,R,26.6,-0.2,11.3,97.3,25.8,65.6,0.303,0.324,0.402,-99,-99,13.5,14.1,14.9,16.6,17.7
53974,20091008,2.402,-96.61,39.1,12.1,6.4,9.3,9.4,6.2,1.4,R,13.7,6.4,9.8,98.5,76.6,93.7,0.435,0.393,0.479,-99,-99,13.7,14.3,15,16.3,17.5
53974,20091009,2.402,-96.61,39.1,13.2,0,6.6,6.5,0,15.53,R,19.9,-0.5,7.7,96.4,38.3,73.7,0.428,0.41,0.474,-99,-99,12.5,13.1,14.1,16,17.4
53974,20091010,2.402,-96.61,39.1,3.3,-0.8,1.2,0.7,0,5.63,R,5.2,-1.4,1.5,98.5,63.9,74.9,0.413,0.399,0.458,-99,-99,10,11.1,12.9,15.5,17.2
53974,20091011,2.402,-96.61,39.1,4.4,1.1,2.7,2.3,0.7,3.18,R,7,1.3,3.1,97.8,53.4,71.9,0.405,0.394,0.447,-99,-99,9.1,10.1,11.7,14.8,17
53974,20091012,2.402,-96.61,39.1,13,2.6,7.8,6.1,0.7,7.97,R,18.7,3.1,7.4,98,66.9,87.5,0.408,0.393,0.444,-99,-99,10.1,10.6,11.5,14.2,16.7
53974,20091013,2.402,-96.61,39.1,7.1,3.9,5.5,4.9,11.2,4.02,R,9.7,4.1,5.5,97.6,71.7,84.7,0.425,0.41,0.472,-99,-99,9.9,10.7,11.7,13.9,16.4
53974,20091014,2.402,-96.61,39.1,7.2,4,5.6,5.5,1.6,3.08,R,8.9,4.3,6.2,98.8,86.2,94.8,0.45,0.436,0.526,-99,-99,9.6,10.3,11.3,13.6,16.1
53974,20091015,2.402,-96.61,39.1,12,3.7,7.8,7.2,0,5.9,R,16.2,1.2,7.7,98.9,69.7,89,0.45,0.437,0.519,-99,-99,10.3,10.8,11.4,13.4,15.9
53974,20091016,2.402,-96.61,39.1,13.3,0.5,6.9,6.9,0.3,13.95,R,20.9,-1.1,7.7,97.2,49.1,76.7,0.442,0.426,0.502,-99,-99,10.1,10.5,11.3,13.3,15.6
53974,20091017,2.402,-96.61,39.1,10.8,2.1,6.4,6.1,0,9.25,R,17.9,0.1,6.4,97,52.6,78.4,0.436,0.423,0.494,-99,-99,10.4,10.9,11.6,13.2,15.5
53974,20091018,2.402,-96.61,39.1,20.9,3.2,12,11.5,0,16.18,R,25.1,1.7,11.3,84.8,38.2,65,0.431,0.419,0.488,-99,-99,10.6,10.8,11.3,13.1,15.3
53974,20091019,2.402,-96.61,39.1,24.4,11.6,18,17,0,15.47,R,30.7,10,16.6,88.6,43.7,69.1,0.429,0.418,0.488,-99,-99,13,12.7,12.4,13.1,15.1
53974,20091020,2.402,-96.61,39.1,25.3,12.4,18.8,18.1,0,12.91,R,30.9,9.9,17.4,93.1,49.4,74.4,0.425,0.417,0.488,-99,-99,14.5,14.1,13.6,13.5,15
53974,20091021,2.402,-96.61,39.1,20.2,10,15.1,16.7,25.7,5.17,R,23.9,10.4,16.7,97.5,71.9,83.4,0.437,0.425,0.503,-99,-99,15.3,15,14.5,14,15
53974,20091022,2.402,-96.61,39.1,10,4,7,7.5,4.4,3.18,R,12.4,4.7,8.4,97.6,85.4,94,0.495,0.467,0.567,-99,-99,12.9,13.5,14.1,14.3,15
53974,20091023,2.402,-96.61,39.1,11.2,2,6.6,5.5,0,7.3,R,15.4,0.8,5.6,94.2,52.3,77.1,0.471,0.456,0.566,-99,-99,10.6,11.4,12.6,14.2,15.1
53974,20091024,2.402,-96.61,39.1,18.7,0.1,9.4,10.1,0,9.59,R,22.8,-1.1,9.2,92.2,31.7,63.2,0.458,0.447,0.546,-99,-99,10.3,10.8,11.7,13.6,15.1
53974,20091025,2.402,-96.61,39.1,15.4,6.8,11.1,10.3,2.3,4.92,R,20.5,5.2,10.1,95.2,57.5,78.5,0.455,0.443,0.538,-99,-99,11.3,11.6,12,13.3,15
53974,20091026,2.402,-96.61,39.1,14.5,-0.2,7.1,7,0,13.77,R,20.2,-0.6,7.1,97.2,36.2,69.8,0.458,0.446,0.546,-99,-99,10.6,11.1,11.9,13.3,14.9
53974,20091027,2.402,-96.61,39.1,15.6,0.3,7.9,8.6,0,14.8,R,22.9,-0.9,9,95.6,36.8,68.2,0.451,0.438,0.529,-99,-99,10.2,10.6,11.4,13,14.7
53974,20091028,2.402,-96.61,39.1,18.2,8.1,13.2,13.5,0,7.64,R,22.3,6.7,13.1,92.7,52.7,69.5,0.449,0.438,0.52,-99,-99,11.4,11.5,11.7,12.9,14.6
53974,20091029,2.402,-96.61,39.1,16,10.4,13.2,14,27.1,1.76,R,17.4,10.1,13.9,98.5,66.7,92,0.497,0.468,0.553,-99,-99,13.1,13,12.7,13,14.5
53974,20091030,2.402,-96.61,39.1,10.4,3.3,6.9,5.7,0,6.86,R,11.3,2.3,5.6,88.5,61.5,75.3,0.5,0.471,0.567,-99,-99,11.2,11.9,12.6,13.2,14.4
53974,20091031,2.402,-96.61,39.1,17.1,1.8,9.5,9.9,0,14.03,R,21.8,0.7,9.9,93,41.1,64.2,0.48,0.465,0.567,-99,-99,10.2,10.6,11.4,13,14.4
53974,20091101,2.402,-96.61,39.1,23.4,6.9,15.1,14.8,0,14.18,R,26.3,5,13.7,89.1,24.3,53.7,0.468,0.46,0.558,-99,-99,11.6,11.7,11.8,12.7,14.3
53974,20091102,2.402,-96.61,39.1,14.9,0.7,7.8,8.8,2.8,8.01,R,19.6,0.3,7.9,99.2,34.5,75.2,0.463,0.454,0.545,-99,-99,10.7,11.2,11.8,12.8,14.2
53974,20091103,2.402,-96.61,39.1,17.5,-2.3,7.6,7.3,0,12.28,R,21.1,-2.6,6.5,99.1,28.5,65.5,0.466,0.458,0.555,-99,-99,9.5,10.2,11.1,12.6,14.2
53974,20091104,2.402,-96.61,39.1,16.4,-1.1,7.6,7.7,0,14.08,R,20.8,-1.7,6.9,95.9,29.2,61.7,0.46,0.45,0.539,-99,-99,9.3,9.9,10.6,12.3,14.1
