Date,DOY,TMAX,TMIN,RAIN,HMAX,HMIN,ATOT,W2AVG,ETgrass
8/31/10 0:00,243,37.48888889,22.36111111,3.81,92.9,35.98,18.61,3.911590278,6.953448405
9/1/10 0:00,244,34.42777778,20.52222222,10.16,92.9,51.2,17.61,3.880297556,5.538025003
9/2/10 0:00,245,NaN,NaN,30.734,98.9,38.99,24.49,3.401965944,NaN
9/3/10 0:00,246,NaN,NaN,0,93.3,26.21,26.2,3.281265444,NaN
9/4/10 0:00,247,NaN,NaN,0,97.3,19.99,26.52,1.189123444,NaN
9/5/10 0:00,248,NaN,NaN,0,68.75,33.49,25.08,4.819079222,NaN
9/6/10 0:00,249,NaN,NaN,0,77.44,26.88,25.19,5.900913333,NaN
9/7/10 0:00,250,NaN,NaN,4.318,92.6,58.42,NaN,2.574944,NaN
9/8/10 0:00,251,23.53888889,20.92777778,129.54,98.2,90.5,3.12,4.112757778,1.078857214
9/9/10 0:00,252,31.17222222,20.65,0,97.4,57.93,21.83,3.437729056,5.046287206
9/10/10 0:00,253,33.62777778,24.52777778,0,86.4,51.49,23.14,4.82802,6.61642081
9/11/10 0:00,254,30.22222222,20.53888889,0,97.1,62.47,20.53,3.008571722,4.508678959
9/12/10 0:00,255,30.22222222,20.51111111,0,93,64.09,14.12,1.7300405,3.348640963
9/13/10 0:00,256,31.33888889,23.21111111,0,92.8,60.99,16.2,3.415377111,4.354856468
9/14/10 0:00,257,33.78888889,22.1,0,94.1,46.95,21.43,2.999630944,5.621795468
9/15/10 0:00,258,32.87222222,21.77222222,0,91.8,50.74,22.06,4.170872833,5.917549187
9/16/10 0:00,259,32.45,19.77222222,0,93.9,56.71,19.06,1.788155556,4.307829331
9/17/10 0:00,260,31.82777778,20.4,0,95.8,47.01,14.31,1.600399222,3.702597658
9/18/10 0:00,261,32.65,21.13888889,0,89.8,42.77,21.62,1.904385667,5.031718829
9/19/10 0:00,262,32.15,19.71111111,0,93.1,45.84,21.88,1.564636111,4.693624607
9/20/10 0:00,263,30.91111111,19.95,0,91.8,42.56,21.02,2.476595444,5.010923774
9/21/10 0:00,264,29.77222222,20.27222222,0,92.4,55.88,19.45,3.849004833,4.769376535
9/22/10 0:00,265,30.78888889,21.22777778,0,92.1,53.62,19.11,4.050172333,5.031343254
9/23/10 0:00,266,29.61111111,21.92777778,4.064,93.8,54.19,NaN,4.957661278,4.44705265
9/24/10 0:00,267,29.57777778,19,0,97.8,60.25,18.67,1.506521056,3.723041223
9/25/10 0:00,268,28.98888889,17.22222222,0.254,99.4,48.3,15.45,0.576680167,2.927807448
9/26/10 0:00,269,21.3,9.861111111,0,89.9,45.27,22.81,3.911590278,4.148262329
9/27/10 0:00,270,23.92777778,4.15,0,99.6,28.52,22.87,0.746554944,3.200682936
9/28/10 0:00,271,28.51111111,9.3,0,94,30.98,21.89,1.908856056,4.464585949
9/29/10 0:00,272,29.2,7.483333333,0,97.1,31.95,21.86,0.594561722,3.366071736
9/30/10 0:00,273,27.31111111,9.788888889,0,97.9,34.22,20.58,1.962500722,4.135125562
10/1/10 0:00,274,26.07222222,7.894444444,0,95.9,29.58,21.34,0.607972889,3.110194937
10/2/10 0:00,275,26.06111111,7.672222222,0,97.4,32.22,20.58,2.074260444,4.066301884
10/3/10 0:00,276,17.42222222,3.538888889,0,93.2,39.98,12.65,1.484169111,2.29083153
10/4/10 0:00,277,22.57777778,2.638888889,0,95.9,27.85,21.2,1.493109889,3.390154059
10/5/10 0:00,278,24.61111111,8.5,0,77.56,27.12,20.58,2.302250278,4.253756717
10/6/10 0:00,279,27.48888889,8.7,0,87.2,28.51,20.2,2.177079389,4.37415499
10/7/10 0:00,280,30.23888889,10.7,0,79.49,25.97,20.14,1.618280778,4.286952692
10/8/10 0:00,281,29.38888889,12.46111111,0,69.83,19.16,20.57,2.159197833,4.912575945
10/9/10 0:00,282,30.12777778,12.63888889,0,68.56,25.8,19.78,2.785052278,5.367620114
10/10/10 0:00,283,29.37777778,13.2,12.954,94,35.11,16.26,2.735878,4.395518745
10/11/10 0:00,284,25.22222222,10.81111111,1.27,99.6,34.4,18.88,1.7300405,3.465445971
10/12/10 0:00,285,26.58888889,10.23888889,0,94.3,31.7,18.49,2.239664833,3.96566594
10/13/10 0:00,286,21.76111111,5.75,0,86.5,29.13,19.48,2.995160556,3.957121962
10/14/10 0:00,287,23.87222222,2.611111111,0,94.5,26.06,19.73,1.475228333,3.274642103
10/15/10 0:00,288,29.61111111,10.47222222,0,67.43,27,19.2,2.083201222,4.494015922
10/16/10 0:00,289,28.75,12.28888889,0,71.82,26.01,15.93,2.288839111,4.361154519
10/17/10 0:00,290,27.12222222,12.55,0,77.3,30.8,17.29,2.315661444,4.095504784
10/18/10 0:00,291,27.6,13.73888889,0,88.2,42.04,13.22,2.239664833,3.429666005
10/19/10 0:00,292,23.56111111,12.13888889,0,96.1,54.6,15.95,2.074260444,2.8146191
10/20/10 0:00,293,26.53888889,6.044444444,0,99.8,29.26,18.19,0.818081167,2.699343852
10/21/10 0:00,294,28.23888889,10.71111111,1.016,94.1,41.49,13.81,2.329072611,3.511945961
10/22/10 0:00,295,22.38888889,14.47222222,33.274,99,76.32,3.84,2.8565785,1.403515242
10/23/10 0:00,296,20.22222222,13.63888889,5.334,96.1,76.13,2.91,4.729671444,1.529265034
10/24/10 0:00,297,24.35,11.7,0.254,96.9,41.68,15.29,2.664351778,3.282881715
10/25/10 0:00,298,26.6,12.42777778,0,85,31.72,11.91,5.203532667,5.138167194
10/26/10 0:00,299,21.55,7.783333333,0,89.5,19.29,18.23,2.378246889,3.521120571
10/27/10 0:00,300,21.96111111,3.022222222,0,88,19.42,15.72,1.917796833,3.168488315
10/28/10 0:00,301,18.5,0.466666667,0,91.5,22.15,18.01,1.873092944,2.78983162
10/29/10 0:00,302,20.65,-0.883333333,0,92.8,23.16,17.85,2.503417778,3.377576241
10/30/10 0:00,303,26.52777778,8.35,0,57.75,26.54,17.13,4.398862667,5.565144794
10/31/10 0:00,304,27.68888889,10.57777778,0,79.72,28.21,16.25,2.762700333,4.243404369
11/1/10 0:00,305,17.3,7.294444444,0,81.8,46.43,10.77,3.670189278,2.688985403
11/2/10 0:00,306,16.91111111,6.966666667,0,86.9,57.03,14.66,4.9487205,2.623396021
11/3/10 0:00,307,21.31111111,4.3,0,73.19,23.9,16.43,4.3049845,4.427366494
11/4/10 0:00,308,16.33888889,2.244444444,0,65.39,20.53,16.85,3.066686778,3.29041812
11/5/10 0:00,309,14.75,-3.077777778,0,87.5,26.21,16.51,1.153360333,1.849002169
11/6/10 0:00,310,20.57777778,2.472222222,0,65.85,22.85,16,3.325969333,3.869994858
11/7/10 0:00,311,22.28888889,5.955555556,0,63.69,22.54,16.09,4.796727278,4.951622844
11/8/10 0:00,312,23.35,9.477777778,0,80.3,34.37,15.06,5.100713722,4.465154865
11/9/10 0:00,313,23.36111111,12.38888889,0,87.2,43.22,NaN,5.726568167,3.979172349
11/10/10 0:00,314,21.43888889,9.027777778,0,92.6,22.89,15.47,2.114493944,2.895206336
11/11/10 0:00,315,26.03888889,10.43888889,0,89.7,45.1,10.59,3.451140222,3.369290244
11/12/10 0:00,316,21.26111111,6.183333333,9.906,95.7,66.19,2.87,4.358629167,1.944810062
11/13/10 0:00,317,13.41111111,-0.177777778,0,95.1,34.07,15.19,1.975911889,1.910138412
11/14/10 0:00,318,15.93888889,-2.127777778,0,97.5,31.43,14.54,1.421583667,1.834738104
11/15/10 0:00,319,10.72222222,5.194444444,5.08,96.3,68.81,4.38,3.004101333,1.10755921
11/16/10 0:00,320,15.45,0.372222222,0.254,98.9,42.84,14.81,2.248605611,1.952509785
11/17/10 0:00,321,14.12222222,2.983333333,0,80.9,49.07,7.08,5.793624,2.53921273
11/18/10 0:00,322,12.37222222,-2.005555556,0,95.4,34.45,14.6,1.868622556,1.723032622
11/19/10 0:00,323,20.2,2.805555556,0,87.4,28.7,14.67,4.935309333,3.931901388
11/20/10 0:00,324,22.48888889,8.827777778,0,83.6,33.68,13.05,5.306351611,4.199523944
11/21/10 0:00,325,25.22222222,15.17222222,0,93.7,49.63,8.55,5.373407444,3.480448097
11/22/10 0:00,326,25.12777778,6.172222222,0,91.9,17.12,13.12,3.862416,4.562731775
11/23/10 0:00,327,18.86111111,1.122222222,0,95.6,31.47,13.78,1.806037111,2.144463205
11/24/10 0:00,328,26.66111111,6.455555556,0,92,34.14,7.65,4.296043722,4.22869632
11/25/10 0:00,329,6.272222222,-6.033333333,0,76.47,21.07,7.1,NaN,1.514731753
11/26/10 0:00,330,11.51111111,-8.661111111,0,85.9,18.1,14.23,NaN,1.932832525
11/27/10 0:00,331,17.27222222,-1.405555556,0,62.82,12.85,13.91,2.400598833,2.871406999
11/28/10 0:00,332,16.6,4.372222222,0,76.82,30.45,13.4,6.392656111,3.770319919
11/29/10 0:00,333,13.82777778,1.477777778,0,86.8,29.5,13.9,4.568737444,2.78605701
11/30/10 0:00,334,8.111111111,-2.516666667,0,67.37,23.85,13.76,3.817712111,2.271844771
12/1/10 0:00,335,15.53888889,-7.127777778,0,80.7,18.47,13.36,1.850741,2.160194264
12/2/10 0:00,336,18.46111111,-0.75,0,67.75,13.96,13.2,1.426054056,2.099437121
12/3/10 0:00,337,21.46111111,-1.272222222,0,84.1,20.98,11.21,2.963867833,3.416065811
12/4/10 0:00,338,13.45,0.372222222,0,73.42,43.45,12.46,5.288470056,2.621177014
12/5/10 0:00,339,5.155555556,-4.705555556,0,88.7,38.09,11.69,2.400598833,1.27157513
12/6/10 0:00,340,7.844444444,-7.944444444,0,94.8,33.09,12.56,0.697380667,0.858655113
12/7/10 0:00,341,10.16111111,-2.422222222,0,92,32.15,7.25,2.418480389,1.640067736
12/8/10 0:00,342,12.57222222,-5.35,0,99.2,47.13,12.37,1.537813778,1.265056396
12/9/10 0:00,343,16.7,1,0,78.47,27.48,11.3,3.129272222,2.702945435
12/10/10 0:00,344,11.58888889,-0.155555556,0,98.9,58.85,4.7,1.332175889,0.941483547
12/11/10 0:00,345,11.38888889,-1.15,0,99.6,28.67,9.8,4.5463855,2.318570076
12/12/10 0:00,346,5.116666667,-5.672222222,0,66.6,29.67,13.05,2.959397444,1.630460145
12/13/10 0:00,347,9,-6.733333333,0,78.5,24.89,12.43,2.1323755,1.636030077
12/14/10 0:00,348,13.6,-3.594444444,0,74.03,26.27,12.2,2.2933095,2.059366645
12/15/10 0:00,349,20.77777778,2.516666667,0,89.9,18.97,11.41,3.670189278,3.620649685
12/16/10 0:00,350,10.72222222,0.444444444,0,80.8,33.31,11.68,4.501681611,2.320757905
12/17/10 0:00,351,5.622222222,-0.894444444,3.302,99.2,50.45,2.25,1.309823944,0.796125942
12/18/10 0:00,352,5.711111111,-1.588888889,0,100,71.11,7.24,1.260649667,0.657383758
12/19/10 0:00,353,13.97777778,2.1,0,73.41,33.96,11.57,4.193224778,2.662958252
12/20/10 0:00,354,24.33888889,8.322222222,0,73.53,24.76,10.71,5.011305944,4.813838796
12/21/10 0:00,355,15.56111111,2.094444444,0,90.8,35.82,12.79,2.865519278,2.144260293
12/22/10 0:00,356,7.194444444,-1.505555556,0,85.5,36.4,11.7,3.697011611,1.707691706
12/23/10 0:00,357,6.977777778,-2.872222222,0.254,80.5,53.93,2.63,2.002734222,1.066383464
12/24/10 0:00,358,4.672222222,-1.8,0.254,91,66.91,2.71,3.035394056,0.866325031
12/25/10 0:00,359,1.511111111,-9.127777778,0,93.5,58.51,6.38,4.823549611,0.956379047
12/26/10 0:00,360,4.388888889,-12.85,0,94.9,42.98,12.35,0.938781667,0.759233193
12/27/10 0:00,361,9.272222222,-4.383333333,0,84.5,40.62,11.97,3.978646111,1.854960152
12/28/10 0:00,362,11.66111111,-4.044444444,0,98.8,71.07,4.51,1.747922056,0.848101133
12/29/10 0:00,363,18.45,6.555555556,0,99.7,54.04,9.1,4.264751,2.15054619
12/30/10 0:00,364,21.91111111,12.1,0,91.3,17.79,11.27,5.373407444,4.45106492
12/31/10 0:00,365,14.52777778,-5.022222222,0,95.8,14.39,6.48,4.327336444,3.228364273
1/1/11 0:00,1,3.005555556,-10.62777778,0,78.92,21.4,13.29,2.0519085,1.269146141
1/2/11 0:00,2,7.05,-13.62777778,0,87.5,24.73,13.38,2.329072611,1.565004545
1/3/11 0:00,3,14.66111111,-0.788888889,0,73.65,32.81,11.01,4.769904944,2.959732209
1/4/11 0:00,4,10.46111111,-3.705555556,0,77.39,29.98,12.81,2.123434722,1.697295195
1/5/11 0:00,5,12.62222222,-8.422222222,0,95.5,29.04,13.08,1.126538,1.313287223
1/6/11 0:00,6,15.92777778,-2.183333333,0,73.33,21.72,13.02,2.096612389,2.274541204
1/7/11 0:00,7,16.43888889,0.227777778,0,57.48,22.62,10.48,2.083201222,2.390618616
1/8/11 0:00,8,9.677777778,-5.555555556,0,79.22,30.01,13.1,1.510991444,1.400896217
1/9/11 0:00,9,2.6,-1.305555556,0.254,97.9,48.41,1.64,3.030923667,0.977963063
1/10/11 0:00,10,0.638888889,-9.361111111,0.254,98.8,76.64,2.18,2.686703722,0.502894823
1/11/11 0:00,11,-1.211111111,-12.53888889,0,81,36.71,13.95,2.641999833,1.032684295
1/12/11 0:00,12,-2.088888889,-11.78888889,0,81.5,30.63,11.27,2.002734222,0.934840191
1/13/11 0:00,13,6.405555556,-13.07777778,0,80.3,26.69,12.81,3.160564944,1.782220376
1/14/11 0:00,14,11.06111111,-4.511111111,0,88.5,46.04,13.41,3.066686778,1.744901623
1/15/11 0:00,15,12.68888889,-1.088888889,0,99.8,56.03,10.07,1.783685167,1.264556411
1/16/11 0:00,16,10.78888889,-3.155555556,0,96.8,44.51,13.01,2.168138611,1.493365595
1/17/11 0:00,17,16.18888889,-4.188888889,0,99.1,45.45,9.15,2.896812,2.039249301
1/18/11 0:00,18,8.022222222,-2.377777778,0,89.6,48.7,11.91,3.182916889,1.507853485
1/19/11 0:00,19,12.08888889,-3.361111111,0,91.9,41.91,13.51,3.249972722,1.972337596
1/20/11 0:00,20,0.955555556,-11.32777778,0,95.7,69.13,11.5,NaN,0.701729047
1/21/11 0:00,21,7.038888889,-9.738888889,0.508,94.3,29.78,11.49,2.096612389,1.468939107
1/22/11 0:00,22,14.8,-6.611111111,0,91.3,26.04,11.18,3.513725667,2.770509736
1/23/11 0:00,23,6.061111111,-8.088888889,0,85,48.6,10.03,3.361732444,1.414403663
1/24/11 0:00,24,13.53888889,-10.13888889,0,93.4,28.72,13.58,2.342483778,2.161107309
1/25/11 0:00,25,10.3,-0.483333333,0,75.83,27.84,14.11,2.118964333,1.914605987
1/26/11 0:00,26,12.95,-3.894444444,0,81.6,34.6,14.97,2.199431333,2.01505534
1/27/11 0:00,27,18.4,-7.305555556,0,89.7,19.3,15.15,1.837329833,2.587418274
1/28/11 0:00,28,24.02222222,1.811111111,0,72.01,12.53,15.32,2.230724056,3.663691035
1/29/11 0:00,29,23.37222222,3.938888889,0,73.23,15.11,15.54,3.111390667,4.228924152
1/30/11 0:00,30,11.68888889,-0.166666667,0,88.3,69.64,4.73,4.483800056,1.374080874
1/31/11 0:00,31,7.288888889,-6.916666667,0,91.9,55.59,13.41,4.300514111,1.515649143
2/1/11 0:00,32,-6.988888889,-13.12222222,0,90.5,67.13,NaN,8.0064665,0.611505612
2/2/11 0:00,33,-9.988888889,-15.71111111,0,71.95,56.14,NaN,5.9143245,0.686905427
2/3/11 0:00,34,-7.705555556,-15.71111111,0,74.39,45.75,NaN,2.887871222,0.74116491
2/4/11 0:00,35,-1.261111111,-8.222222222,1.778,86.2,53.34,NaN,1.403702111,0.795867219
2/5/11 0:00,36,10.7,-7.816666667,4.572,87.3,49.87,NaN,2.342483778,1.676359948
2/6/11 0:00,37,7,2.5,3.81,95.6,67.16,NaN,3.656778111,1.147350173
2/7/11 0:00,38,7.016666667,-2.861111111,0,89.8,34.02,NaN,3.120331444,1.786313126
2/8/11 0:00,39,8.511111111,-10.97222222,0,81.5,44.95,NaN,5.266118111,2.105848568
2/9/11 0:00,40,-6.916666667,-14.97777778,0,87.2,55.14,NaN,6.008202667,0.76282376
2/10/11 0:00,41,0.444444444,-20.07222222,1.524,86.5,22.61,18.64,1.591458444,1.22031089
2/11/11 0:00,42,11.02222222,-10.71111111,0.254,79.7,21.41,18.1,1.502050667,1.972147518
2/12/11 0:00,43,18.02222222,-4.605555556,0,73.42,16.08,18.16,3.044334833,3.696577495
2/13/11 0:00,44,20.63888889,1.35,0,57.06,17.97,18.41,3.281265444,4.288876398
2/14/11 0:00,45,19.96111111,2.45,0,75.93,18.04,14.93,2.954927056,3.758044197
2/15/11 0:00,46,23.91111111,7.944444444,0,98.5,22.94,17.25,2.726937222,3.864048646
2/16/11 0:00,47,25.68888889,1.294444444,0,99.8,34.31,17.95,4.720730667,4.899375965
2/17/11 0:00,48,26.8,13.58888889,0,95.1,32.79,16.59,5.203532667,5.14357838
2/18/11 0:00,49,23.33888889,7.855555556,0,96.3,32.84,17.32,3.035394056,3.750272393
2/19/11 0:00,50,24.86111111,13.43888889,0,97.9,52.45,14.01,4.318395667,3.482007711
2/20/11 0:00,51,25.65,14.93888889,0.508,96.5,34.16,12.07,5.842798278,4.827493343
2/21/11 0:00,52,17.43888889,-1.211111111,0,89.2,34.18,16.21,4.783316111,3.596884309
2/22/11 0:00,53,15.37222222,-2.55,0,71.34,23.55,16.38,2.6956445,3.079897721
2/23/11 0:00,54,24.32777778,13.06111111,0,96.4,44.89,11.43,4.591089389,3.720173313
2/24/11 0:00,55,21.91111111,-0.688888889,2.794,97.1,50.42,13.92,5.400229778,3.573263266
2/25/11 0:00,56,5.294444444,-1.85,0,92.5,62.1,7.59,2.981749389,1.185324352
2/26/11 0:00,57,19.87777778,-1.766666667,0,99.8,32.22,17.25,2.700114889,3.308002095
2/27/11 0:00,58,30.32222222,15.85,0,95.1,9.09,12.61,5.722097778,7.371545471
2/28/11 0:00,59,15.65,-0.144444444,0,88.3,21.55,20.55,4.693908333,3.940426
3/1/11 0:00,60,22.18888889,0.438888889,0,69.73,14.61,21.27,3.276795056,4.892150704
3/2/11 0:00,61,23.23888889,4.816666667,0,68.62,17.8,20.16,2.999630944,4.754770893
3/3/11 0:00,62,24.83888889,9.361111111,0,54.62,25.69,NaN,5.136476833,6.072602405
3/4/11 0:00,63,20.08888889,3.327777778,0,82.9,49.37,15.62,5.480696778,3.685536432
3/5/11 0:00,64,11.1,-3.533333333,0,79.12,22.25,21.09,5.185651111,3.444500188
3/6/11 0:00,65,16.22777778,-3.133333333,0,79.51,14.16,19.86,2.874460056,3.69376624
3/7/11 0:00,66,16.53888889,7.572222222,0,72.88,34.84,14.87,5.319762778,3.959664103
3/8/11 0:00,67,14.77777778,6.622222222,0.254,96.6,70.78,12.92,3.853475222,1.924520819
3/9/11 0:00,68,15.6,3.855555556,0,83.5,26.7,21.77,4.975542833,4.066221701
3/10/11 0:00,69,19.2,-2.622222222,0,84.6,18.3,22.52,1.779214778,3.509313634
3/11/11 0:00,70,25.95,6.727777778,0,47.61,13.38,22,6.307718722,7.973076623
3/12/11 0:00,71,24.57222222,9.911111111,0,71.96,28.82,19.56,3.656778111,5.110603382
3/13/11 0:00,72,23.65,4.705555556,0,94,48.55,13.12,4.005468444,3.63807503
3/14/11 0:00,73,10.95,-2.616666667,0,92.2,51.85,14.13,4.823549611,2.249408802
3/15/11 0:00,74,18.87777778,-4.077777778,0,98.1,27.45,17.22,1.774744389,3.038562863
3/16/11 0:00,75,25.81111111,7.611111111,0,83.3,45.46,18,5.069421,4.91877851
3/17/11 0:00,76,30.37777778,15.57222222,0,91.5,31.36,22.12,6.938043556,7.448207762
3/18/11 0:00,77,22.05,11.02777778,0,88,48.71,21.43,4.7073195,4.301861858
3/19/11 0:00,78,27.43888889,8.077777778,0,87.6,32,15.95,3.621015,5.064145745
3/20/11 0:00,79,26.78888889,16.38888889,0,80.7,45.23,17.88,6.160195889,5.602213632
3/21/11 0:00,80,24.4,16.37777778,0,88.5,57.8,8.87,6.070788111,3.64400225
3/22/11 0:00,81,31.75,15.45,0,75.87,9.8,19.02,6.146784722,9.138448968
3/23/11 0:00,82,21.92777778,5.594444444,0,61.53,17.6,25,2.834226556,5.099415351
3/24/11 0:00,83,21.27222222,2.966666667,0,71.12,20.65,24.07,3.9026495,5.302503007
3/25/11 0:00,84,23.12777778,9.761111111,0,82.7,27.92,24.2,4.112757778,5.411615572
3/26/11 0:00,85,15,4.711111111,0,95.9,65.26,11.24,5.011305944,2.157723992
3/27/11 0:00,86,4.883333333,2.916666667,0,95.4,83.1,3.77,3.151624167,0.778288441
3/28/11 0:00,87,9.388888889,3.572222222,0,90.7,72.97,4.4,2.096612389,1.110209196
3/29/11 0:00,88,8.361111111,1.883333333,1.524,97.4,77.23,4,4.117228167,0.988676088
3/30/11 0:00,89,10.97222222,0.655555556,0,96.3,54.08,14.48,2.369306111,2.045770083
3/31/11 0:00,90,24.91111111,-1.144444444,0,96.9,18.51,22.33,2.744818778,5.175767044
4/1/11 0:00,91,28.05,5.511111111,0,66.98,19.39,NaN,2.342483778,5.721009178
4/2/11 0:00,92,29.9,8.922222222,0,71.93,24.07,25.31,4.689437944,7.572124886
4/3/11 0:00,93,34.11111111,16.72777778,0,85.6,30.59,21.1,8.355156833,9.389660382
4/4/11 0:00,94,16.53888889,-0.622222222,0,55.01,13.29,24.82,6.750287222,5.805623208
4/5/11 0:00,95,24.4,0.327777778,0,56.12,12.01,27.02,5.078361778,7.348126361
4/6/11 0:00,96,33.87222222,12.67222222,0,64.27,11.7,26.12,5.3510555,10.00994594
4/7/11 0:00,97,32.76111111,13.92222222,0,77.53,15.43,22.94,4.157461667,8.061161084
4/8/11 0:00,98,32.1,16.9,0,96.1,39.76,21.87,5.056009833,6.646006792
4/9/11 0:00,99,33.17222222,19.93888889,0,85.4,30.69,22.59,6.884398889,8.607662609
4/10/11 0:00,100,29.36111111,16.58888889,0,78.23,15.9,22.42,4.273691778,7.327923542
4/11/11 0:00,101,23.68888889,6.744444444,0,60.25,17.25,NaN,4.617911722,6.56317008
4/12/11 0:00,102,26.82222222,2.161111111,0,86.3,14.38,28.41,2.516828944,6.049667601
4/13/11 0:00,103,29.77777778,12.91111111,0,53.71,19.33,25.59,4.886135056,8.372291473
4/14/11 0:00,104,31.63888889,11.63888889,0,78.34,8.27,27.55,5.874091,9.869944773
4/15/11 0:00,105,19.31111111,6.622222222,0,58.92,12.51,19.6,8.145048556,6.893948789
4/16/11 0:00,106,23.25,3.016666667,0,47.25,12.5,25.2,2.342483778,5.422064329
4/17/11 0:00,107,29.2,11.76111111,0,51.79,14.1,24.4,6.714524111,9.606088668
4/18/11 0:00,108,33.87222222,18.3,0,84.2,16.77,23.87,5.359996278,9.131032313
4/19/11 0:00,109,26.5,12.7,0,82.8,21.56,27.57,4.823549611,7.148366477
4/20/11 0:00,110,19.37222222,8.527777778,0,79.6,39.36,11.91,4.859312722,4.014547796
4/21/11 0:00,111,21.17222222,10.28888889,0,95.1,59.55,6.04,3.004101333,2.284703763
4/22/11 0:00,112,34.27777778,18.81111111,0,90.1,17.1,25.64,4.6268525,8.766668968
4/23/11 0:00,113,21.12777778,14.07222222,0.508,95.1,44.88,4.83,4.997894778,3.188050075
4/24/11 0:00,114,15.67777778,9.75,27.178,98.6,59.78,2.16,3.267854278,1.58982889
4/25/11 0:00,115,21.51111111,10.43888889,1.778,99.8,57.75,13.19,2.749289167,2.91609091
4/26/11 0:00,116,20.77222222,4.522222222,0,97.4,47.32,22.02,2.172609,3.729737788
4/27/11 0:00,117,16.42777778,4.477777778,5.588,94.7,45.26,14.49,4.103817,3.162487546
4/28/11 0:00,118,25.46111111,2.75,0,93.1,18.68,29.8,2.078730833,5.611043534
4/29/11 0:00,119,28.72777778,13.3,0,57.59,23.42,28.62,8.015407278,9.677774391
4/30/11 0:00,120,23.82777778,12.67777778,0,72.67,26.9,29.21,4.957661278,6.818228
5/1/11 0:00,121,14.1,4.827777778,10.922,92.7,32.17,5.04,5.780212833,3.093945621
5/2/11 0:00,122,17.07777778,3.805555556,0,92.1,28.87,16.87,3.393025167,3.778584909
5/3/11 0:00,123,22.22777778,-0.177777778,0,97.5,22.48,30.36,2.574944,5.302145893
5/4/11 0:00,124,25.4,9.511111111,0,75.21,20.33,30.09,5.355525889,7.559688281
5/5/11 0:00,125,26.55,9.911111111,0,69.63,20.03,28.64,3.375143611,6.830942927
5/6/11 0:00,126,30.22222222,6.105555556,0,92.1,28.04,29.58,4.300514111,7.584909557
5/7/11 0:00,127,35.81111111,18,0,75.77,21.66,29.14,5.123065667,10.02952486
5/8/11 0:00,128,34.62222222,21.01111111,0,78.48,38.97,26.57,6.370304167,8.962930537
5/9/11 0:00,129,33.53888889,21.55,0,87.8,43.23,25.14,6.611705167,8.04653192
5/10/11 0:00,130,27.33888889,20.4,0,89.1,55.49,12.74,5.869620611,4.592288142
5/11/11 0:00,131,23.33888889,16.01111111,10.16,95.9,77.93,4.9,3.9831165,1.826364502
5/12/11 0:00,132,27.37222222,15.18888889,0,98.2,25.19,27.28,3.142683389,6.294747068
5/13/11 0:00,133,21.22777778,10.72222222,0,73.22,38.18,23.59,4.850371944,5.418120714
5/14/11 0:00,134,20.42222222,5.933333333,0,85,31.09,30.57,4.372040333,5.597395054
5/15/11 0:00,135,23.22777778,5.588888889,0,87,27.64,29.5,3.013042111,5.676175444
5/16/11 0:00,136,22.83888889,6.483333333,0,86.2,34.09,30.17,1.783685167,5.061486694
5/17/11 0:00,137,26.4,9.872222222,0,72.87,30.52,27.77,3.598663056,6.492049341
5/18/11 0:00,138,32.92222222,17.01111111,0,77.39,36.75,28.19,6.678761,8.981135584
5/19/11 0:00,139,29.02777778,17.53888889,78.994,96.7,58.48,14.17,6.665349833,4.695144251
5/20/11 0:00,140,24.82777778,16.47777778,46.736,98,65.44,11.77,3.236561556,3.008413607
5/21/11 0:00,141,32.1,15.37222222,0.254,98.5,16.23,31.4,4.716260278,8.937043562
5/22/11 0:00,142,35.03888889,20.28888889,0,93.3,17.91,30.65,5.118595278,9.84989389
5/23/11 0:00,143,31.23888889,20.98888889,0,86.6,59,23.39,5.829387111,6.242124964
5/24/11 0:00,144,29.58888889,18.22222222,1.778,88,57.28,17.41,6.003732278,5.353660997
5/25/11 0:00,145,26.31111111,12.96111111,0,89.4,37.59,24.87,5.078361778,6.25585142
5/26/11 0:00,146,25.07777778,11.15,0,85.9,40.61,29.87,2.557062444,5.661794261
5/27/11 0:00,147,32.88888889,16.42222222,0,86.1,44.46,28.89,5.266118111,7.806575322
5/28/11 0:00,148,34.87777778,22.78888889,0,78.27,47.92,29.47,5.489637556,8.549230847
5/29/11 0:00,149,32.92777778,23.28888889,0,83.4,38.98,29.51,8.0869335,9.388323291
5/30/11 0:00,150,32.13888889,22.32777778,0,80.7,44.83,19.83,8.171870889,7.863380356
5/31/11 0:00,151,30.9,22.62777778,0,88,52.18,18.46,3.482432944,5.302497402
6/1/11 0:00,152,33.36111111,23,0,89.2,39.8,23.7,3.719363556,6.927044655
6/2/11 0:00,153,33.78888889,21.46111111,0,66.04,30.98,27.62,4.944250111,9.107784474
6/3/11 0:00,154,35.33888889,21.87777778,0,74.33,26.66,29.19,5.087302556,9.75723242
6/4/11 0:00,155,35.62777778,21.67222222,0,67.93,18.41,31.5,3.553959167,9.450413774
6/5/11 0:00,156,35.62222222,18.32777778,0,79.14,23.19,29.46,2.968338222,8.31986004
6/6/11 0:00,157,36.56111111,21.6,0,74.83,24.13,29.76,4.041231556,9.489172895
6/7/11 0:00,158,36.31111111,23.03888889,0,67.65,26.44,29.04,5.158828778,10.23811573
6/8/11 0:00,159,36.25,24.41111111,0,64.59,29.95,28.1,6.352422611,10.79638886
